AGI	Experiment	Category	Melt_Cat
AT2G38860	GMUCT	DOWN	GMUCT_DOWN
AT2G38880	GMUCT	DOWN	GMUCT_DOWN
AT2G39010	GMUCT	DOWN	GMUCT_DOWN
AT2G39570	GMUCT	DOWN	GMUCT_DOWN
AT2G39650	GMUCT	DOWN	GMUCT_DOWN
AT2G39660	GMUCT	DOWN	GMUCT_DOWN
AT2G39710	GMUCT	DOWN	GMUCT_DOWN
AT2G39870	GMUCT	DOWN	GMUCT_DOWN
AT2G39980	GMUCT	DOWN	GMUCT_DOWN
AT2G40140	GMUCT	DOWN	GMUCT_DOWN
AT2G40830	GMUCT	DOWN	GMUCT_DOWN
AT2G41010	GMUCT	DOWN	GMUCT_DOWN
AT2G41410	GMUCT	DOWN	GMUCT_DOWN
AT2G41430	GMUCT	DOWN	GMUCT_DOWN
AT2G41540	GMUCT	DOWN	GMUCT_DOWN
AT2G41870	GMUCT	DOWN	GMUCT_DOWN
AT2G41940	GMUCT	DOWN	GMUCT_DOWN
AT2G41960	GMUCT	DOWN	GMUCT_DOWN
AT2G42030	GMUCT	DOWN	GMUCT_DOWN
AT2G42190	GMUCT	DOWN	GMUCT_DOWN
AT2G42280	GMUCT	DOWN	GMUCT_DOWN
AT2G42390	GMUCT	DOWN	GMUCT_DOWN
AT2G42620	GMUCT	DOWN	GMUCT_DOWN
AT2G43150	GMUCT	DOWN	GMUCT_DOWN
AT2G43290	GMUCT	DOWN	GMUCT_DOWN
AT2G43330	GMUCT	DOWN	GMUCT_DOWN
AT2G43340	GMUCT	DOWN	GMUCT_DOWN
AT2G43710	GMUCT	DOWN	GMUCT_DOWN
AT2G43760	GMUCT	DOWN	GMUCT_DOWN
AT2G43970	GMUCT	DOWN	GMUCT_DOWN
AT2G44065	GMUCT	DOWN	GMUCT_DOWN
AT2G44130	GMUCT	DOWN	GMUCT_DOWN
AT2G44670	GMUCT	DOWN	GMUCT_DOWN
AT2G44790	GMUCT	DOWN	GMUCT_DOWN
AT2G45520	GMUCT	DOWN	GMUCT_DOWN
AT2G45590	GMUCT	DOWN	GMUCT_DOWN
AT2G45680	GMUCT	DOWN	GMUCT_DOWN
AT2G45820	GMUCT	DOWN	GMUCT_DOWN
AT2G45960	GMUCT	DOWN	GMUCT_DOWN
AT2G45970	GMUCT	DOWN	GMUCT_DOWN
AT2G46220	GMUCT	DOWN	GMUCT_DOWN
AT2G46600	GMUCT	DOWN	GMUCT_DOWN
AT2G46690	GMUCT	DOWN	GMUCT_DOWN
AT2G47350	GMUCT	DOWN	GMUCT_DOWN
AT2G47400	GMUCT	DOWN	GMUCT_DOWN
AT2G47450	GMUCT	DOWN	GMUCT_DOWN
AT3G01280	GMUCT	DOWN	GMUCT_DOWN
AT3G01400	GMUCT	DOWN	GMUCT_DOWN
AT3G01470	GMUCT	DOWN	GMUCT_DOWN
AT3G01472	GMUCT	DOWN	GMUCT_DOWN
AT3G01480	GMUCT	DOWN	GMUCT_DOWN
AT3G01590	GMUCT	DOWN	GMUCT_DOWN
AT3G01690	GMUCT	DOWN	GMUCT_DOWN
AT3G01910	GMUCT	DOWN	GMUCT_DOWN
AT3G01970	GMUCT	DOWN	GMUCT_DOWN
AT3G02065	GMUCT	DOWN	GMUCT_DOWN
AT3G02140	GMUCT	DOWN	GMUCT_DOWN
AT3G02468	GMUCT	DOWN	GMUCT_DOWN
AT3G02470	GMUCT	DOWN	GMUCT_DOWN
AT3G02700	GMUCT	DOWN	GMUCT_DOWN
AT3G02830	GMUCT	DOWN	GMUCT_DOWN
AT3G03150	GMUCT	DOWN	GMUCT_DOWN
AT3G03550	GMUCT	DOWN	GMUCT_DOWN
AT3G03880	GMUCT	DOWN	GMUCT_DOWN
AT3G03990	GMUCT	DOWN	GMUCT_DOWN
AT3G04070	GMUCT	DOWN	GMUCT_DOWN
AT3G04720	GMUCT	DOWN	GMUCT_DOWN
AT3G04730	GMUCT	DOWN	GMUCT_DOWN
AT3G04880	GMUCT	DOWN	GMUCT_DOWN
AT3G05060	GMUCT	DOWN	GMUCT_DOWN
AT3G05200	GMUCT	DOWN	GMUCT_DOWN
AT3G05220	GMUCT	DOWN	GMUCT_DOWN
AT3G05760	GMUCT	DOWN	GMUCT_DOWN
AT3G05840	GMUCT	DOWN	GMUCT_DOWN
AT3G05937	GMUCT	DOWN	GMUCT_DOWN
AT3G06080	GMUCT	DOWN	GMUCT_DOWN
AT3G06380	GMUCT	DOWN	GMUCT_DOWN
AT3G06490	GMUCT	DOWN	GMUCT_DOWN
AT3G06510	GMUCT	DOWN	GMUCT_DOWN
AT3G06570	GMUCT	DOWN	GMUCT_DOWN
AT3G06620	GMUCT	DOWN	GMUCT_DOWN
AT3G06740	GMUCT	DOWN	GMUCT_DOWN
AT3G06780	GMUCT	DOWN	GMUCT_DOWN
AT3G07170	GMUCT	DOWN	GMUCT_DOWN
AT3G07350	GMUCT	DOWN	GMUCT_DOWN
AT3G07430	GMUCT	DOWN	GMUCT_DOWN
AT3G07590	GMUCT	DOWN	GMUCT_DOWN
AT3G07660	GMUCT	DOWN	GMUCT_DOWN
AT3G08010	GMUCT	DOWN	GMUCT_DOWN
AT3G08580	GMUCT	DOWN	GMUCT_DOWN
AT3G08730	GMUCT	DOWN	GMUCT_DOWN
AT3G08940	GMUCT	DOWN	GMUCT_DOWN
AT3G09085	GMUCT	DOWN	GMUCT_DOWN
AT3G09390	GMUCT	DOWN	GMUCT_DOWN
AT3G09500	GMUCT	DOWN	GMUCT_DOWN
AT3G09735	GMUCT	DOWN	GMUCT_DOWN
AT3G09770	GMUCT	DOWN	GMUCT_DOWN
AT3G10020	GMUCT	DOWN	GMUCT_DOWN
AT3G10060	GMUCT	DOWN	GMUCT_DOWN
AT3G10190	GMUCT	DOWN	GMUCT_DOWN
AT3G11090	GMUCT	DOWN	GMUCT_DOWN
AT3G11100	GMUCT	DOWN	GMUCT_DOWN
AT3G11510	GMUCT	DOWN	GMUCT_DOWN
AT3G11580	GMUCT	DOWN	GMUCT_DOWN
AT3G11800	GMUCT	DOWN	GMUCT_DOWN
AT3G12345	GMUCT	DOWN	GMUCT_DOWN
AT3G12360	GMUCT	DOWN	GMUCT_DOWN
AT3G12400	GMUCT	DOWN	GMUCT_DOWN
AT3G12740	GMUCT	DOWN	GMUCT_DOWN
AT3G12800	GMUCT	DOWN	GMUCT_DOWN
AT3G12830	GMUCT	DOWN	GMUCT_DOWN
AT3G13110	GMUCT	DOWN	GMUCT_DOWN
AT3G13350	GMUCT	DOWN	GMUCT_DOWN
AT3G13437	GMUCT	DOWN	GMUCT_DOWN
AT3G13445	GMUCT	DOWN	GMUCT_DOWN
AT3G13450	GMUCT	DOWN	GMUCT_DOWN
AT3G13520	GMUCT	DOWN	GMUCT_DOWN
AT3G13750	GMUCT	DOWN	GMUCT_DOWN
AT3G13790	GMUCT	DOWN	GMUCT_DOWN
AT3G14050	GMUCT	DOWN	GMUCT_DOWN
AT3G14067	GMUCT	DOWN	GMUCT_DOWN
AT3G14230	GMUCT	DOWN	GMUCT_DOWN
AT3G14310	GMUCT	DOWN	GMUCT_DOWN
AT3G14595	GMUCT	DOWN	GMUCT_DOWN
AT3G14650	GMUCT	DOWN	GMUCT_DOWN
AT3G14660	GMUCT	DOWN	GMUCT_DOWN
AT3G15010	GMUCT	DOWN	GMUCT_DOWN
AT3G15210	GMUCT	DOWN	GMUCT_DOWN
AT3G15354	GMUCT	DOWN	GMUCT_DOWN
AT3G15450	GMUCT	DOWN	GMUCT_DOWN
AT3G15500	GMUCT	DOWN	GMUCT_DOWN
AT3G15530	GMUCT	DOWN	GMUCT_DOWN
AT3G15760	GMUCT	DOWN	GMUCT_DOWN
AT3G15850	GMUCT	DOWN	GMUCT_DOWN
AT3G16150	GMUCT	DOWN	GMUCT_DOWN
AT3G16520	GMUCT	DOWN	GMUCT_DOWN
AT3G16530	GMUCT	DOWN	GMUCT_DOWN
AT3G16720	GMUCT	DOWN	GMUCT_DOWN
AT3G16770	GMUCT	DOWN	GMUCT_DOWN
AT3G16870	GMUCT	DOWN	GMUCT_DOWN
AT3G17390	GMUCT	DOWN	GMUCT_DOWN
AT3G17650	GMUCT	DOWN	GMUCT_DOWN
AT3G17770	GMUCT	DOWN	GMUCT_DOWN
AT3G17800	GMUCT	DOWN	GMUCT_DOWN
AT3G18030	GMUCT	DOWN	GMUCT_DOWN
AT3G18050	GMUCT	DOWN	GMUCT_DOWN
AT3G18080	GMUCT	DOWN	GMUCT_DOWN
AT3G18740	GMUCT	DOWN	GMUCT_DOWN
AT3G18790	GMUCT	DOWN	GMUCT_DOWN
AT3G18830	GMUCT	DOWN	GMUCT_DOWN
AT3G19030	GMUCT	DOWN	GMUCT_DOWN
AT3G19540	GMUCT	DOWN	GMUCT_DOWN
AT3G19680	GMUCT	DOWN	GMUCT_DOWN
AT3G19930	GMUCT	DOWN	GMUCT_DOWN
AT3G20310	GMUCT	DOWN	GMUCT_DOWN
AT3G20390	GMUCT	DOWN	GMUCT_DOWN
AT3G20395	GMUCT	DOWN	GMUCT_DOWN
AT3G20680	GMUCT	DOWN	GMUCT_DOWN
AT3G20770	GMUCT	DOWN	GMUCT_DOWN
AT3G20898	GMUCT	DOWN	GMUCT_DOWN
AT3G21510	GMUCT	DOWN	GMUCT_DOWN
AT3G22060	GMUCT	DOWN	GMUCT_DOWN
AT3G22270	GMUCT	DOWN	GMUCT_DOWN
AT3G22330	GMUCT	DOWN	GMUCT_DOWN
AT3G22370	GMUCT	DOWN	GMUCT_DOWN
AT3G22380	GMUCT	DOWN	GMUCT_DOWN
AT3G22440	GMUCT	DOWN	GMUCT_DOWN
AT3G22530	GMUCT	DOWN	GMUCT_DOWN
AT3G22750	GMUCT	DOWN	GMUCT_DOWN
AT3G23000	GMUCT	DOWN	GMUCT_DOWN
AT3G23390	GMUCT	DOWN	GMUCT_DOWN
AT3G23550	GMUCT	DOWN	GMUCT_DOWN
AT3G23820	GMUCT	DOWN	GMUCT_DOWN
AT3G23920	GMUCT	DOWN	GMUCT_DOWN
AT3G24050	GMUCT	DOWN	GMUCT_DOWN
AT3G24070	GMUCT	DOWN	GMUCT_DOWN
AT3G24080	GMUCT	DOWN	GMUCT_DOWN
AT3G24550	GMUCT	DOWN	GMUCT_DOWN
AT3G25597	GMUCT	DOWN	GMUCT_DOWN
AT3G25600	GMUCT	DOWN	GMUCT_DOWN
AT3G25717	GMUCT	DOWN	GMUCT_DOWN
AT3G25840	GMUCT	DOWN	GMUCT_DOWN
AT3G26420	GMUCT	DOWN	GMUCT_DOWN
AT3G26430	GMUCT	DOWN	GMUCT_DOWN
AT3G26510	GMUCT	DOWN	GMUCT_DOWN
AT3G26520	GMUCT	DOWN	GMUCT_DOWN
AT3G26570	GMUCT	DOWN	GMUCT_DOWN
AT3G26640	GMUCT	DOWN	GMUCT_DOWN
AT3G26740	GMUCT	DOWN	GMUCT_DOWN
AT3G27210	GMUCT	DOWN	GMUCT_DOWN
AT3G27770	GMUCT	DOWN	GMUCT_DOWN
AT3G27820	GMUCT	DOWN	GMUCT_DOWN
AT3G28050	GMUCT	DOWN	GMUCT_DOWN
AT3G28340	GMUCT	DOWN	GMUCT_DOWN
AT3G28950	GMUCT	DOWN	GMUCT_DOWN
AT3G30180	GMUCT	DOWN	GMUCT_DOWN
AT3G30390	GMUCT	DOWN	GMUCT_DOWN
AT3G30775	GMUCT	DOWN	GMUCT_DOWN
AT3G43430	GMUCT	DOWN	GMUCT_DOWN
AT3G44010	GMUCT	DOWN	GMUCT_DOWN
AT3G44260	GMUCT	DOWN	GMUCT_DOWN
AT3G44300	GMUCT	DOWN	GMUCT_DOWN
AT3G44330	GMUCT	DOWN	GMUCT_DOWN
AT3G44720	GMUCT	DOWN	GMUCT_DOWN
AT3G45210	GMUCT	DOWN	GMUCT_DOWN
AT3G45730	GMUCT	DOWN	GMUCT_DOWN
AT3G45980	GMUCT	DOWN	GMUCT_DOWN
AT3G46030	GMUCT	DOWN	GMUCT_DOWN
AT3G46060	GMUCT	DOWN	GMUCT_DOWN
AT3G46280	GMUCT	DOWN	GMUCT_DOWN
AT3G46590	GMUCT	DOWN	GMUCT_DOWN
AT3G46620	GMUCT	DOWN	GMUCT_DOWN
AT3G46640	GMUCT	DOWN	GMUCT_DOWN
AT3G46690	GMUCT	DOWN	GMUCT_DOWN
AT3G46700	GMUCT	DOWN	GMUCT_DOWN
AT3G47070	GMUCT	DOWN	GMUCT_DOWN
AT3G47160	GMUCT	DOWN	GMUCT_DOWN
AT3G47340	GMUCT	DOWN	GMUCT_DOWN
AT3G47480	GMUCT	DOWN	GMUCT_DOWN
AT3G47500	GMUCT	DOWN	GMUCT_DOWN
AT3G47600	GMUCT	DOWN	GMUCT_DOWN
AT3G47820	GMUCT	DOWN	GMUCT_DOWN
AT3G48000	GMUCT	DOWN	GMUCT_DOWN
AT3G48050	GMUCT	DOWN	GMUCT_DOWN
AT3G48140	GMUCT	DOWN	GMUCT_DOWN
AT3G48360	GMUCT	DOWN	GMUCT_DOWN
AT3G48870	GMUCT	DOWN	GMUCT_DOWN
AT3G48990	GMUCT	DOWN	GMUCT_DOWN
AT3G49010	GMUCT	DOWN	GMUCT_DOWN
AT3G49350	GMUCT	DOWN	GMUCT_DOWN
AT3G49940	GMUCT	DOWN	GMUCT_DOWN
AT3G50060	GMUCT	DOWN	GMUCT_DOWN
AT3G50260	GMUCT	DOWN	GMUCT_DOWN
AT3G50650	GMUCT	DOWN	GMUCT_DOWN
AT3G50690	GMUCT	DOWN	GMUCT_DOWN
AT3G50740	GMUCT	DOWN	GMUCT_DOWN
AT3G50770	GMUCT	DOWN	GMUCT_DOWN
AT3G51110	GMUCT	DOWN	GMUCT_DOWN
AT3G51400	GMUCT	DOWN	GMUCT_DOWN
AT3G51430	GMUCT	DOWN	GMUCT_DOWN
AT3G51610	GMUCT	DOWN	GMUCT_DOWN
AT3G51880	GMUCT	DOWN	GMUCT_DOWN
AT3G51910	GMUCT	DOWN	GMUCT_DOWN
AT3G51950	GMUCT	DOWN	GMUCT_DOWN
AT3G52060	GMUCT	DOWN	GMUCT_DOWN
AT3G52230	GMUCT	DOWN	GMUCT_DOWN
AT3G52480	GMUCT	DOWN	GMUCT_DOWN
AT3G52800	GMUCT	DOWN	GMUCT_DOWN
AT3G53110	GMUCT	DOWN	GMUCT_DOWN
AT3G53430	GMUCT	DOWN	GMUCT_DOWN
AT3G53460	GMUCT	DOWN	GMUCT_DOWN
AT3G53668	GMUCT	DOWN	GMUCT_DOWN
AT3G53670	GMUCT	DOWN	GMUCT_DOWN
AT3G53730	GMUCT	DOWN	GMUCT_DOWN
AT3G54100	GMUCT	DOWN	GMUCT_DOWN
AT3G54620	GMUCT	DOWN	GMUCT_DOWN
AT3G54670	GMUCT	DOWN	GMUCT_DOWN
AT3G54680	GMUCT	DOWN	GMUCT_DOWN
AT3G54880	GMUCT	DOWN	GMUCT_DOWN
AT3G54890	GMUCT	DOWN	GMUCT_DOWN
AT3G54900	GMUCT	DOWN	GMUCT_DOWN
AT3G55380	GMUCT	DOWN	GMUCT_DOWN
AT3G55730	GMUCT	DOWN	GMUCT_DOWN
AT3G55960	GMUCT	DOWN	GMUCT_DOWN
AT3G55980	GMUCT	DOWN	GMUCT_DOWN
AT3G56360	GMUCT	DOWN	GMUCT_DOWN
AT3G56400	GMUCT	DOWN	GMUCT_DOWN
AT3G56880	GMUCT	DOWN	GMUCT_DOWN
AT3G56940	GMUCT	DOWN	GMUCT_DOWN
AT3G57450	GMUCT	DOWN	GMUCT_DOWN
AT3G57550	GMUCT	DOWN	GMUCT_DOWN
AT3G57800	GMUCT	DOWN	GMUCT_DOWN
AT3G57870	GMUCT	DOWN	GMUCT_DOWN
AT3G57990	GMUCT	DOWN	GMUCT_DOWN
AT3G58050	GMUCT	DOWN	GMUCT_DOWN
AT3G58680	GMUCT	DOWN	GMUCT_DOWN
AT3G58840	GMUCT	DOWN	GMUCT_DOWN
AT3G59050	GMUCT	DOWN	GMUCT_DOWN
AT3G59052	GMUCT	DOWN	GMUCT_DOWN
AT3G59090	GMUCT	DOWN	GMUCT_DOWN
AT3G59600	GMUCT	DOWN	GMUCT_DOWN
AT3G59840	GMUCT	DOWN	GMUCT_DOWN
AT3G59900	GMUCT	DOWN	GMUCT_DOWN
AT3G59940	GMUCT	DOWN	GMUCT_DOWN
AT3G59990	GMUCT	DOWN	GMUCT_DOWN
AT3G60130	GMUCT	DOWN	GMUCT_DOWN
AT3G60140	GMUCT	DOWN	GMUCT_DOWN
AT3G60200	GMUCT	DOWN	GMUCT_DOWN
AT3G60400	GMUCT	DOWN	GMUCT_DOWN
AT3G60530	GMUCT	DOWN	GMUCT_DOWN
AT3G60690	GMUCT	DOWN	GMUCT_DOWN
AT3G60820	GMUCT	DOWN	GMUCT_DOWN
AT3G61060	GMUCT	DOWN	GMUCT_DOWN
AT3G61150	GMUCT	DOWN	GMUCT_DOWN
AT3G61190	GMUCT	DOWN	GMUCT_DOWN
AT3G61600	GMUCT	DOWN	GMUCT_DOWN
AT3G61690	GMUCT	DOWN	GMUCT_DOWN
AT3G62250	GMUCT	DOWN	GMUCT_DOWN
AT3G62530	GMUCT	DOWN	GMUCT_DOWN
AT3G62950	GMUCT	DOWN	GMUCT_DOWN
AT3G62980	GMUCT	DOWN	GMUCT_DOWN
AT3G63010	GMUCT	DOWN	GMUCT_DOWN
AT3G63210	GMUCT	DOWN	GMUCT_DOWN
AT3G63310	GMUCT	DOWN	GMUCT_DOWN
AT3G63380	GMUCT	DOWN	GMUCT_DOWN
AT3G63400	GMUCT	DOWN	GMUCT_DOWN
AT4G00270	GMUCT	DOWN	GMUCT_DOWN
AT4G00585	GMUCT	DOWN	GMUCT_DOWN
AT4G00730	GMUCT	DOWN	GMUCT_DOWN
AT4G00830	GMUCT	DOWN	GMUCT_DOWN
AT4G01210	GMUCT	DOWN	GMUCT_DOWN
AT4G01220	GMUCT	DOWN	GMUCT_DOWN
AT4G01540	GMUCT	DOWN	GMUCT_DOWN
AT4G01960	GMUCT	DOWN	GMUCT_DOWN
AT4G02370	GMUCT	DOWN	GMUCT_DOWN
AT4G02380	GMUCT	DOWN	GMUCT_DOWN
AT4G02410	GMUCT	DOWN	GMUCT_DOWN
AT4G02520	GMUCT	DOWN	GMUCT_DOWN
AT4G02590	GMUCT	DOWN	GMUCT_DOWN
AT4G02860	GMUCT	DOWN	GMUCT_DOWN
AT4G02890	GMUCT	DOWN	GMUCT_DOWN
AT4G02920	GMUCT	DOWN	GMUCT_DOWN
AT4G03420	GMUCT	DOWN	GMUCT_DOWN
AT4G03520	GMUCT	DOWN	GMUCT_DOWN
AT4G05010	GMUCT	DOWN	GMUCT_DOWN
AT4G05050	GMUCT	DOWN	GMUCT_DOWN
AT4G05180	GMUCT	DOWN	GMUCT_DOWN
AT4G05320	GMUCT	DOWN	GMUCT_DOWN
AT4G05390	GMUCT	DOWN	GMUCT_DOWN
AT4G06746	GMUCT	DOWN	GMUCT_DOWN
AT4G07390	GMUCT	DOWN	GMUCT_DOWN
AT4G07825	GMUCT	DOWN	GMUCT_DOWN
AT4G08310	GMUCT	DOWN	GMUCT_DOWN
AT4G08460	GMUCT	DOWN	GMUCT_DOWN
AT4G08950	GMUCT	DOWN	GMUCT_DOWN
AT4G09320	GMUCT	DOWN	GMUCT_DOWN
AT4G09350	GMUCT	DOWN	GMUCT_DOWN
AT4G10170	GMUCT	DOWN	GMUCT_DOWN
AT4G10340	GMUCT	DOWN	GMUCT_DOWN
AT4G10610	GMUCT	DOWN	GMUCT_DOWN
AT4G10970	GMUCT	DOWN	GMUCT_DOWN
AT4G11090	GMUCT	DOWN	GMUCT_DOWN
AT4G11150	GMUCT	DOWN	GMUCT_DOWN
AT4G11220	GMUCT	DOWN	GMUCT_DOWN
AT4G11300	GMUCT	DOWN	GMUCT_DOWN
AT4G11360	GMUCT	DOWN	GMUCT_DOWN
AT4G11660	GMUCT	DOWN	GMUCT_DOWN
AT4G12040	GMUCT	DOWN	GMUCT_DOWN
AT4G12300	GMUCT	DOWN	GMUCT_DOWN
AT4G12800	GMUCT	DOWN	GMUCT_DOWN
AT4G13050	GMUCT	DOWN	GMUCT_DOWN
AT4G13250	GMUCT	DOWN	GMUCT_DOWN
AT4G13340	GMUCT	DOWN	GMUCT_DOWN
AT4G13530	GMUCT	DOWN	GMUCT_DOWN
AT4G13615	GMUCT	DOWN	GMUCT_DOWN
AT4G13670	GMUCT	DOWN	GMUCT_DOWN
AT4G13830	GMUCT	DOWN	GMUCT_DOWN
AT4G14540	GMUCT	DOWN	GMUCT_DOWN
AT4G14580	GMUCT	DOWN	GMUCT_DOWN
AT4G14830	GMUCT	DOWN	GMUCT_DOWN
AT4G14870	GMUCT	DOWN	GMUCT_DOWN
AT4G14960	GMUCT	DOWN	GMUCT_DOWN
AT4G14990	GMUCT	DOWN	GMUCT_DOWN
AT4G15260	GMUCT	DOWN	GMUCT_DOWN
AT4G15550	GMUCT	DOWN	GMUCT_DOWN
AT4G15560	GMUCT	DOWN	GMUCT_DOWN
AT4G16190	GMUCT	DOWN	GMUCT_DOWN
AT4G16380	GMUCT	DOWN	GMUCT_DOWN
AT4G16490	GMUCT	DOWN	GMUCT_DOWN
AT4G16500	GMUCT	DOWN	GMUCT_DOWN
AT4G16530	GMUCT	DOWN	GMUCT_DOWN
AT4G16695	GMUCT	DOWN	GMUCT_DOWN
AT4G16790	GMUCT	DOWN	GMUCT_DOWN
AT4G16890	GMUCT	DOWN	GMUCT_DOWN
AT4G16950	GMUCT	DOWN	GMUCT_DOWN
AT4G16980	GMUCT	DOWN	GMUCT_DOWN
AT4G16990	GMUCT	DOWN	GMUCT_DOWN
AT4G17486	GMUCT	DOWN	GMUCT_DOWN
AT4G17490	GMUCT	DOWN	GMUCT_DOWN
AT4G17900	GMUCT	DOWN	GMUCT_DOWN
AT4G17940	GMUCT	DOWN	GMUCT_DOWN
AT4G18020	GMUCT	DOWN	GMUCT_DOWN
AT4G18170	GMUCT	DOWN	GMUCT_DOWN
AT4G18700	GMUCT	DOWN	GMUCT_DOWN
AT4G18710	GMUCT	DOWN	GMUCT_DOWN
AT4G18740	GMUCT	DOWN	GMUCT_DOWN
AT4G19112	GMUCT	DOWN	GMUCT_DOWN
AT4G19160	GMUCT	DOWN	GMUCT_DOWN
AT4G19370	GMUCT	DOWN	GMUCT_DOWN
AT4G19420	GMUCT	DOWN	GMUCT_DOWN
AT4G19440	GMUCT	DOWN	GMUCT_DOWN
AT4G19450	GMUCT	DOWN	GMUCT_DOWN
AT4G19510	GMUCT	DOWN	GMUCT_DOWN
AT4G19670	GMUCT	DOWN	GMUCT_DOWN
AT4G19700	GMUCT	DOWN	GMUCT_DOWN
AT4G19950	GMUCT	DOWN	GMUCT_DOWN
AT4G20260	GMUCT	DOWN	GMUCT_DOWN
AT4G20830	GMUCT	DOWN	GMUCT_DOWN
AT4G20860	GMUCT	DOWN	GMUCT_DOWN
AT4G21320	GMUCT	DOWN	GMUCT_DOWN
AT4G21350	GMUCT	DOWN	GMUCT_DOWN
AT4G21500	GMUCT	DOWN	GMUCT_DOWN
AT4G21660	GMUCT	DOWN	GMUCT_DOWN
AT4G21750	GMUCT	DOWN	GMUCT_DOWN
AT4G21810	GMUCT	DOWN	GMUCT_DOWN
AT4G21870	GMUCT	DOWN	GMUCT_DOWN
AT4G21980	GMUCT	DOWN	GMUCT_DOWN
AT4G22000	GMUCT	DOWN	GMUCT_DOWN
AT4G22190	GMUCT	DOWN	GMUCT_DOWN
AT4G22240	GMUCT	DOWN	GMUCT_DOWN
AT4G22820	GMUCT	DOWN	GMUCT_DOWN
AT4G23880	GMUCT	DOWN	GMUCT_DOWN
AT4G23980	GMUCT	DOWN	GMUCT_DOWN
AT4G24110	GMUCT	DOWN	GMUCT_DOWN
AT4G24210	GMUCT	DOWN	GMUCT_DOWN
AT4G24240	GMUCT	DOWN	GMUCT_DOWN
AT4G24280	GMUCT	DOWN	GMUCT_DOWN
AT4G24570	GMUCT	DOWN	GMUCT_DOWN
AT4G24660	GMUCT	DOWN	GMUCT_DOWN
AT4G24690	GMUCT	DOWN	GMUCT_DOWN
AT4G24700	GMUCT	DOWN	GMUCT_DOWN
AT4G24770	GMUCT	DOWN	GMUCT_DOWN
AT4G24800	GMUCT	DOWN	GMUCT_DOWN
AT4G24805	GMUCT	DOWN	GMUCT_DOWN
AT4G24810	GMUCT	DOWN	GMUCT_DOWN
AT4G24900	GMUCT	DOWN	GMUCT_DOWN
AT4G25050	GMUCT	DOWN	GMUCT_DOWN
AT4G25080	GMUCT	DOWN	GMUCT_DOWN
AT4G25670	GMUCT	DOWN	GMUCT_DOWN
AT4G25672	GMUCT	DOWN	GMUCT_DOWN
AT4G25690	GMUCT	DOWN	GMUCT_DOWN
AT4G25692	GMUCT	DOWN	GMUCT_DOWN
AT4G25780	GMUCT	DOWN	GMUCT_DOWN
AT4G25810	GMUCT	DOWN	GMUCT_DOWN
AT4G25835	GMUCT	DOWN	GMUCT_DOWN
AT4G26060	GMUCT	DOWN	GMUCT_DOWN
AT4G26080	GMUCT	DOWN	GMUCT_DOWN
AT4G26200	GMUCT	DOWN	GMUCT_DOWN
AT4G26400	GMUCT	DOWN	GMUCT_DOWN
AT4G26500	GMUCT	DOWN	GMUCT_DOWN
AT4G26520	GMUCT	DOWN	GMUCT_DOWN
AT4G26630	GMUCT	DOWN	GMUCT_DOWN
AT4G26910	GMUCT	DOWN	GMUCT_DOWN
AT4G27090	GMUCT	DOWN	GMUCT_DOWN
AT4G27410	GMUCT	DOWN	GMUCT_DOWN
AT4G27500	GMUCT	DOWN	GMUCT_DOWN
AT4G27740	GMUCT	DOWN	GMUCT_DOWN
AT4G27840	GMUCT	DOWN	GMUCT_DOWN
AT4G28030	GMUCT	DOWN	GMUCT_DOWN
AT4G28040	GMUCT	DOWN	GMUCT_DOWN
AT4G28240	GMUCT	DOWN	GMUCT_DOWN
AT4G28270	GMUCT	DOWN	GMUCT_DOWN
AT4G28290	GMUCT	DOWN	GMUCT_DOWN
AT4G28750	GMUCT	DOWN	GMUCT_DOWN
AT4G28770	GMUCT	DOWN	GMUCT_DOWN
AT4G28860	GMUCT	DOWN	GMUCT_DOWN
AT4G29060	GMUCT	DOWN	GMUCT_DOWN
AT4G29905	GMUCT	DOWN	GMUCT_DOWN
AT4G30190	GMUCT	DOWN	GMUCT_DOWN
AT4G30200	GMUCT	DOWN	GMUCT_DOWN
AT4G30440	GMUCT	DOWN	GMUCT_DOWN
AT4G30760	GMUCT	DOWN	GMUCT_DOWN
AT4G30910	GMUCT	DOWN	GMUCT_DOWN
AT4G30960	GMUCT	DOWN	GMUCT_DOWN
AT4G30996	GMUCT	DOWN	GMUCT_DOWN
AT4G31040	GMUCT	DOWN	GMUCT_DOWN
AT4G31150	GMUCT	DOWN	GMUCT_DOWN
AT4G31170	GMUCT	DOWN	GMUCT_DOWN
AT4G31450	GMUCT	DOWN	GMUCT_DOWN
AT4G31500	GMUCT	DOWN	GMUCT_DOWN
AT4G31510	GMUCT	DOWN	GMUCT_DOWN
AT4G31980	GMUCT	DOWN	GMUCT_DOWN
AT4G32060	GMUCT	DOWN	GMUCT_DOWN
AT4G32150	GMUCT	DOWN	GMUCT_DOWN
AT4G32240	GMUCT	DOWN	GMUCT_DOWN
AT4G32260	GMUCT	DOWN	GMUCT_DOWN
AT4G32480	GMUCT	DOWN	GMUCT_DOWN
AT4G32600	GMUCT	DOWN	GMUCT_DOWN
AT4G33050	GMUCT	DOWN	GMUCT_DOWN
AT4G33690	GMUCT	DOWN	GMUCT_DOWN
AT4G33740	GMUCT	DOWN	GMUCT_DOWN
AT4G33980	GMUCT	DOWN	GMUCT_DOWN
