AGI	Experiment	Category	Melt_Cat
AT5G01020	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G01090	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G01170	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G01210	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G01215	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G01420	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G01800	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G01820	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G01830	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G01840	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G01850	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G01890	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G01910	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G01920	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G02370	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G02380	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G02450	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G02480	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G02490	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G02500	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G02590	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G02610	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G02750	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G02770	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G02870	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G02960	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G03040	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G03110	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G03330	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G03345	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G03350	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G03440	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G03670	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G03850	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G03870	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G04340	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G04390	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G04470	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G04530	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G04660	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G04670	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G04760	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G04800	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G04820	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G04930	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G04990	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G05010	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G05170	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G05380	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G05440	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G05800	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G05810	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G05820	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G05880	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G06110	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G06150	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G06260	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G06270	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G06390	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G06460	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G06560	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G06600	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G06790	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G06860	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G06865	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G07180	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G07240	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G07280	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G07920	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G07970	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G08030	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G08080	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G08130	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G08200	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G08320	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G08330	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G08520	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G08550	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G08620	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G08640	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G08770	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G09220	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G09330	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G09440	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G09585	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G09620	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G09750	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G09760	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G09820	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G09850	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G09870	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G10020	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G10150	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G10310	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G10350	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G10390	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G10540	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G10550	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G10770	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G10860	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G10920	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G10930	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G10960	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G11000	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G11060	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G11090	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G11270	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G11550	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G11590	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G11690	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G11730	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G11740	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G11890	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G12310	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G12470	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G12850	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G12900	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G12950	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G13010	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G13090	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G13100	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G13190	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G13210	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G13290	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G14030	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G14050	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G14060	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G14240	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G14250	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G14270	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G14370	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G14390	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G14410	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G14430	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G14700	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G14950	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G15080	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G15120	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G15150	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G15200	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G15210	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G15230	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G15260	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G15350	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G15400	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G15440	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G15580	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G15710	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G15740	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G15780	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G15920	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G15948	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G15950	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G16000	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G16130	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G16235	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G16250	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G16370	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G16480	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G16590	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G16600	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G16680	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G16920	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G17090	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G17230	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G17300	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G17340	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G17380	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G17630	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G17640	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G17760	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G17860	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G17980	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G18120	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G18240	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G18245	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G18380	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G18550	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G18580	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G18600	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G18610	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G18650	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G18670	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G18680	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G18750	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G19010	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G19090	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G19120	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G19180	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G19260	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G19290	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G19340	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G19510	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G19875	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G19980	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G20020	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G20050	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G20070	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G20130	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G20160	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G20165	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G20190	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G20270	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G20290	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G20330	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G20635	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G20650	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G20700	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G20730	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G20740	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G20840	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G20885	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G21040	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G21940	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G22000	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G22440	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G22630	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G22880	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G22940	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G23070	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G23100	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G23130	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G23280	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G23400	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G23530	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G23610	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G23630	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G23670	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G23680	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G23710	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G23730	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G23740	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G23860	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G23900	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G24165	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G24260	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G24580	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G24760	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G24860	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G24890	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G24930	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G25010	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G25020	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G25280	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G25340	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G25350	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G25510	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G25590	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G26210	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G26230	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G26360	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G26740	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G26910	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G26960	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G27030	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G27120	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G27240	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G27320	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G27380	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G27660	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G27670	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G27700	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G27770	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G27850	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G27950	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G28040	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G28060	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G28300	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G28540	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G28913	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G28919	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G35100	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G35530	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G35980	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G36230	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G36710	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G36800	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G37720	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G38120	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G38320	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G38560	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G39050	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G39090	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G39320	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G39410	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G39650	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G39740	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G39760	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G40040	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G40140	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G40150	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G40260	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G40340	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G40380	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G40460	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G40730	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G41060	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G41070	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G41400	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G41520	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G41700	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G41810	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G41920	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G41990	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G42020	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G42080	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G42090	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G42092	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G42100	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G42200	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G42240	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G42620	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G42680	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G42750	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G42850	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G43070	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G43190	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G43260	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G43320	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G43340	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G43420	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G43460	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G43760	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G43920	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G44040	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G44060	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G44080	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G44260	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G44370	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G44620	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G44670	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G44860	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G45010	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G45100	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G45110	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G45510	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G45670	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G45700	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G45775	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G46020	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G46070	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G46420	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G46550	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G46640	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G46790	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G46800	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G47060	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G47110	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G47140	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G47210	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G47390	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G47430	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G47560	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G47620	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G47640	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G47680	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G47700	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G48180	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G48385	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G48412	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G48485	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G48500	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G48620	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G48680	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G48760	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G48810	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G48910	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G48930	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G49100	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G49130	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G49138	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G49330	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G49480	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G49640	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G49660	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G49700	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G49980	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G50180	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G50790	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G51280	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G51550	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G51910	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G52060	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G52530	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G52550	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G52820	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G52830	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G52860	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G53140	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G53150	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G53160	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G53290	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G53300	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G53370	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G53460	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G53480	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G53560	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G53570	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G53588	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G53620	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G53880	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G53900	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G53990	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G54010	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G54145	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G54310	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G54380	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G54390	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G54630	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G54640	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G54730	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G54910	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G54940	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G54970	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G55040	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G55120	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G55160	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G55180	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G55450	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G55530	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G55680	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G55730	SMALL	UP_DCP2	SMALL_UP_DCP2
AT5G56000	SMALL	UP_DCP2	SMALL_UP_DCP2
